deposits,withdrawals,stakes,product,age,target
70,0,40,bet,50+,0
70,20,130,gaming,50+,0
50,20,90,bet,30-50,0
40,30,20,bet,30-50,1
60,30,130,gaming,<30,1
80,20,190,gaming,<30,0
30,20,90,gaming,<30,0
30,10,50,gaming,<30,1
90,60,130,bet,30-50,0
70,30,170,gaming,50+,0
40,20,130,gaming,<30,0
50,20,70,bet,<30,0
50,20,80,bet,<30,0
40,20,30,bet,<30,1
50,40,60,gaming,<30,0
40,30,80,gaming,<30,0
30,30,50,bet,30-50,0
70,30,70,bet,30-50,0
60,10,120,gaming,50+,0
50,10,120,bet,30-50,0
70,0,40,bet,<30,0
80,30,140,bet,30-50,0
50,0,130,gaming,<30,0
70,20,100,gaming,30-50,0
70,30,70,bet,<30,0
70,20,70,bet,<30,1
70,20,150,bet,50+,1
80,NA,100,gaming,30-50,0
70,30,160,bet,30-50,1
70,30,100,bet,<30,0
80,10,120,bet,<30,0
40,20,1260,gaming,<30,1
60,20,110,bet,<30,0
60,10,70,gaming,30-50,0
60,20,0,gaming,<30,0
70,0,120,gaming,<30,1
50,20,110,gaming,<30,0
70,20,160,bet,50+,0
40,30,50,gaming,50+,0
40,10,70,bet,<30,0
30,30,70,bet,<30,0
50,30,70,gaming,<30,1
100,0,90,gaming,50+,0
50,20,0,gaming,50+,0
70,0,40,gaming,<30,0
50,10,140,bet,<30,0
40,10,80,bet,<30,0
70,20,80,bet,<30,0
50,0,40,bet,<30,0
30,20,0,bet,<30,0
30,10,30,bet,50+,1
70,20,70,gaming,30-50,0
70,20,40,bet,<30,1
70,0,0,gaming,30-50,0
50,20,90,gaming,50+,0
60,30,50,bet,30-50,0
50,NA,50,bet,<30,0
70,0,150,gaming,30-50,0
50,NA,160,bet,<30,0
60,40,0,bet,50+,1
40,20,60,gaming,30-50,0
40,10,60,bet,50+,1
50,20,60,bet,30-50,0
60,20,70,bet,50+,0
70,20,120,bet,<30,0
40,10,40,bet,<30,0
70,10,100,bet,<30,0
50,20,110,gaming,30-50,0
30,0,20,gaming,<30,1
50,30,60,bet,30-50,0
70,NA,30,gaming,30-50,0
30,20,100,bet,<30,0
20,NA,80,bet,50+,1
30,50,60,gaming,<30,1
40,NA,110,gaming,<30,0
70,20,90,gaming,<30,0
50,30,120,gaming,<30,1
40,10,60,gaming,30-50,0
70,10,130,bet,50+,0
60,20,140,bet,<30,0
20,20,110,bet,<30,0
40,10,40,bet,<30,0
80,NA,130,bet,<30,0
40,0,110,gaming,50+,0
70,10,110,bet,<30,0
60,10,120,bet,30-50,0
50,30,110,bet,<30,1
0,20,120,gaming,50+,0
0,NA,60,bet,50+,0
70,NA,130,bet,50+,0
70,10,100,gaming,50+,0
60,10,40,gaming,<30,1
30,20,30,gaming,<30,1
50,30,50,bet,<30,1
80,NA,180,bet,<30,1
20,10,550,gaming,<30,0
50,10,120,bet,<30,0
60,20,50,gaming,<30,0
60,10,100,bet,<30,0
60,20,90,bet,50+,0
70,0,40,bet,50+,0
40,30,100,bet,50+,0
30,20,70,gaming,50+,1
90,30,710,gaming,<30,1
70,30,140,gaming,50+,0
50,30,160,bet,<30,0
60,10,120,bet,30-50,0
60,10,80,gaming,30-50,0
60,10,110,gaming,30-50,1
0,40,100,gaming,30-50,0
30,20,1220,gaming,<30,1
80,20,100,bet,<30,0
40,20,70,bet,<30,0
60,10,40,gaming,<30,0
40,40,50,gaming,30-50,0
80,20,130,gaming,30-50,0
40,30,60,bet,30-50,0
60,30,60,gaming,<30,1
30,10,90,gaming,<30,0
60,10,130,bet,50+,0
40,10,10,gaming,<30,1
80,320,130,gaming,<30,0
60,0,140,bet,30-50,0
60,20,90,gaming,30-50,0
40,30,40,bet,30-50,0
70,20,70,bet,<30,1
40,30,110,gaming,<30,0
70,10,800,gaming,30-50,1
50,30,140,bet,<30,0
50,30,80,gaming,30-50,0
40,10,70,bet,<30,0
50,20,120,bet,50+,0
50,20,100,gaming,<30,0
30,NA,30,bet,30-50,0
70,20,20,gaming,50+,0
80,0,130,bet,50+,1
70,20,120,gaming,<30,0
40,NA,120,gaming,<30,0
30,30,40,bet,50+,0
40,10,70,gaming,30-50,0
80,400,120,gaming,<30,0
20,40,40,bet,<30,1
50,10,40,bet,50+,0
30,30,0,gaming,30-50,0
40,10,10,bet,30-50,0
100,10,180,bet,<30,0
30,20,70,bet,<30,0
60,30,70,gaming,30-50,0
30,0,20,bet,<30,0
40,10,20,bet,<30,1
30,10,30,gaming,30-50,0
60,30,70,gaming,50+,1
60,20,30,gaming,30-50,0
90,0,20,gaming,30-50,0
20,20,70,bet,30-50,0
70,30,580,bet,<30,1
100,10,100,bet,<30,0
20,10,100,bet,30-50,0
20,0,130,gaming,30-50,1
80,40,20,bet,30-50,0
40,20,60,gaming,50+,1
10,20,40,gaming,<30,1
20,20,30,bet,30-50,0
40,20,50,gaming,<30,1
70,NA,110,gaming,50+,1
30,10,390,gaming,50+,1
70,10,100,bet,<30,1
40,20,100,bet,50+,0
60,0,50,bet,<30,0
70,NA,80,gaming,30-50,0
40,20,10,gaming,<30,1
70,20,130,bet,<30,0
40,20,110,gaming,<30,1
80,40,110,bet,50+,0
80,20,160,gaming,<30,0
100,10,120,bet,<30,0
40,30,120,bet,50+,0
70,10,90,bet,30-50,1
30,20,80,bet,<30,0
30,20,120,gaming,<30,0
30,NA,110,gaming,<30,0
80,0,80,gaming,50+,0
40,20,90,bet,50+,0
60,NA,120,gaming,50+,0
50,10,80,bet,30-50,1
60,10,130,bet,<30,1
50,30,110,bet,30-50,0
70,10,190,gaming,30-50,1
90,NA,150,gaming,50+,0
90,20,140,bet,30-50,0
60,10,90,bet,50+,0
40,10,20,gaming,<30,0
60,20,710,gaming,50+,1
40,NA,40,bet,50+,0
50,40,150,gaming,<30,1
20,430,50,bet,50+,0
60,10,130,bet,<30,0
20,20,0,bet,50+,1
50,10,90,bet,50+,0
30,20,70,bet,<30,0
40,NA,10,gaming,50+,1
20,30,80,bet,50+,0
40,20,80,bet,50+,1
20,30,0,bet,50+,0
90,30,160,gaming,50+,0
60,30,170,gaming,<30,0
50,10,120,gaming,30-50,0
30,10,50,bet,50+,0
40,10,90,gaming,30-50,1
40,40,140,bet,<30,0
60,20,150,bet,<30,0
60,20,80,gaming,<30,0
90,10,120,gaming,30-50,0
80,10,60,bet,50+,0
20,40,30,bet,<30,0
60,20,1160,bet,<30,1
0,30,180,gaming,30-50,0
50,40,40,bet,<30,1
70,10,130,gaming,30-50,0
60,10,140,gaming,30-50,0
70,0,40,gaming,50+,0
40,30,90,bet,<30,0
50,0,130,gaming,50+,0
60,20,90,gaming,<30,0
60,30,60,bet,50+,0
60,20,60,gaming,<30,0
50,30,120,gaming,<30,0
60,10,80,bet,50+,0
80,30,160,bet,<30,0
60,30,90,bet,<30,1
50,10,80,bet,30-50,0
10,20,80,gaming,<30,0
50,20,90,bet,30-50,0
50,10,60,bet,30-50,0
80,10,280,gaming,50+,1
50,10,100,bet,<30,0
50,20,110,gaming,30-50,0
60,350,140,bet,<30,0
20,30,20,bet,30-50,0
50,40,90,gaming,<30,0
50,30,90,bet,50+,0
30,30,60,gaming,<30,1
80,0,70,gaming,30-50,0
50,30,0,bet,30-50,0
30,10,0,bet,30-50,0
100,10,180,bet,50+,1
50,10,90,gaming,50+,0
30,30,40,gaming,<30,1
50,0,40,bet,<30,0
60,10,40,gaming,30-50,0
70,0,80,gaming,<30,0
0,30,0,gaming,<30,1
10,30,0,gaming,<30,0
50,10,0,gaming,30-50,0
70,20,120,bet,<30,0
40,30,30,gaming,50+,0
30,20,40,gaming,<30,1
80,0,160,gaming,<30,1
40,0,160,gaming,<30,0
80,40,10,bet,30-50,0
30,20,50,bet,<30,0
20,20,50,bet,30-50,0
40,20,60,gaming,<30,0
60,20,70,bet,50+,0
50,20,90,bet,<30,0
0,20,0,bet,50+,1
30,20,70,bet,<30,0
40,20,90,bet,50+,0
50,0,40,gaming,<30,1
50,30,60,gaming,50+,0
50,20,20,bet,30-50,0
60,20,130,bet,30-50,0
10,20,80,bet,30-50,0
60,40,100,gaming,<30,0
30,20,110,bet,<30,0
40,20,60,gaming,<30,0
40,NA,120,bet,30-50,0
50,10,70,gaming,<30,0
60,20,120,bet,<30,0
50,NA,140,gaming,50+,0
90,20,180,gaming,<30,1
50,10,50,bet,30-50,0
50,NA,100,bet,50+,0
50,0,110,gaming,<30,1
30,20,70,bet,<30,0
40,10,110,gaming,30-50,0
50,30,110,gaming,<30,0
40,20,150,bet,50+,0
70,20,120,bet,30-50,0
50,30,1030,gaming,<30,1
50,10,80,bet,<30,0
70,10,50,gaming,50+,1
30,20,30,bet,30-50,0
40,30,40,gaming,30-50,0
60,40,160,bet,<30,0
60,10,90,bet,<30,0
70,10,140,bet,<30,0
50,20,40,gaming,30-50,0
60,10,100,bet,<30,0
50,20,80,gaming,30-50,0
90,0,60,gaming,<30,1
30,30,90,gaming,<30,0
80,20,110,bet,<30,0
60,30,40,gaming,<30,0
50,30,120,bet,<30,1
30,30,150,bet,30-50,0
30,10,100,gaming,<30,0
30,10,60,bet,50+,0
50,10,90,gaming,30-50,0
50,40,150,bet,<30,0
50,20,140,bet,<30,0
20,20,50,bet,30-50,0
60,10,90,bet,30-50,0
30,20,20,gaming,30-50,1
60,40,70,gaming,<30,0
30,30,80,gaming,50+,0
60,290,80,gaming,<30,0
60,30,60,gaming,50+,0
80,10,140,gaming,<30,1
60,10,130,bet,30-50,0
70,0,40,bet,<30,0
60,30,110,bet,<30,0
60,0,150,bet,<30,0
60,20,90,gaming,<30,0
60,NA,60,bet,30-50,0
60,20,60,bet,30-50,0
70,20,140,gaming,30-50,0
60,10,80,gaming,50+,1
20,30,110,bet,30-50,0
80,20,110,gaming,<30,0
40,10,70,gaming,<30,0
10,20,70,bet,50+,1
50,20,90,bet,<30,0
30,20,40,bet,30-50,0
70,NA,20,gaming,50+,0
60,0,110,bet,30-50,0
40,20,100,gaming,<30,0
70,20,160,gaming,50+,1
70,30,70,gaming,50+,0
40,10,70,bet,<30,0
40,30,80,bet,30-50,0
70,30,90,bet,<30,0
10,10,0,gaming,<30,1
30,30,0,bet,<30,0
60,10,20,gaming,30-50,0
40,10,130,gaming,<30,0
80,10,120,gaming,<30,1
30,30,380,bet,50+,0
50,0,40,gaming,30-50,0
30,20,0,gaming,50+,0
90,0,100,gaming,<30,0
40,30,40,bet,30-50,0
70,20,40,bet,<30,0
50,10,0,gaming,<30,0
50,20,100,bet,30-50,0
20,30,140,bet,50+,0
50,20,60,bet,50+,0
50,10,130,gaming,30-50,0
80,0,190,bet,50+,1
60,40,0,gaming,50+,1
60,20,80,bet,50+,0
20,20,50,bet,<30,0
60,20,70,gaming,50+,0
40,20,50,gaming,<30,1
80,10,120,bet,50+,1
60,10,60,bet,30-50,0
40,20,70,bet,50+,0
60,20,110,gaming,<30,0
60,0,50,gaming,<30,0
60,20,80,gaming,<30,0
70,10,30,gaming,<30,0
50,20,1120,bet,30-50,0
50,10,940,bet,<30,1
50,50,80,gaming,<30,0
0,30,770,bet,30-50,0
80,20,110,bet,50+,0
60,30,130,gaming,30-50,0
70,10,80,gaming,<30,0
30,20,90,gaming,30-50,0
60,10,150,bet,<30,1
40,20,130,gaming,30-50,0
50,10,50,bet,30-50,0
30,20,90,gaming,50+,1
100,0,160,gaming,<30,1
60,10,100,bet,30-50,0
70,10,130,bet,<30,0
70,NA,130,bet,<30,0
20,20,140,bet,<30,0
40,20,100,gaming,50+,0
50,30,100,gaming,50+,0
50,10,80,bet,<30,0
50,10,30,bet,<30,0
30,20,40,bet,50+,1
60,20,60,gaming,<30,1
50,40,150,gaming,<30,0
20,10,50,gaming,30-50,1
40,10,100,gaming,50+,0
70,20,50,gaming,<30,0
50,10,90,gaming,<30,0
20,20,50,gaming,<30,0
70,0,30,bet,30-50,1
80,20,1450,bet,<30,1
40,20,70,gaming,50+,0
70,30,50,gaming,<30,0
40,30,110,gaming,50+,0
50,30,160,bet,<30,0
50,120,110,gaming,30-50,0
40,10,60,bet,50+,0
50,10,100,bet,<30,0
20,NA,120,bet,<30,0
30,20,120,gaming,30-50,0
70,670,100,bet,<30,0
40,20,70,bet,<30,0
100,10,80,bet,50+,0
90,NA,980,gaming,30-50,1
60,20,110,bet,<30,1
60,300,80,bet,30-50,0
30,40,30,bet,50+,1
50,10,110,gaming,50+,0
50,10,120,gaming,30-50,0
80,0,50,gaming,<30,0
40,30,90,bet,30-50,0
40,NA,120,gaming,30-50,0
20,20,50,gaming,<30,1
40,30,40,bet,30-50,1
30,20,30,bet,<30,0
90,20,160,bet,<30,1
80,10,90,bet,<30,0
50,30,140,gaming,30-50,1
10,30,50,bet,30-50,0
40,10,70,gaming,<30,1
60,NA,130,bet,<30,0
90,20,130,bet,<30,0
40,10,50,gaming,<30,0
50,20,0,gaming,<30,0
40,10,100,bet,30-50,0
60,20,120,gaming,30-50,0
110,10,190,bet,<30,1
70,30,80,bet,<30,0
40,10,80,gaming,30-50,1
40,30,90,bet,30-50,0
70,30,100,bet,50+,0
80,0,70,bet,50+,0
60,20,0,gaming,50+,0
40,10,10,bet,<30,0
50,10,130,bet,50+,0
90,10,130,gaming,<30,0
40,30,60,bet,30-50,0
50,0,40,bet,50+,0
70,10,50,bet,<30,0
70,0,80,bet,<30,0
40,30,50,bet,30-50,0
20,20,0,gaming,<30,1
60,10,0,bet,<30,1
60,20,110,gaming,30-50,1
40,30,30,bet,<30,0
50,20,60,bet,30-50,0
50,10,130,gaming,30-50,0
50,0,160,bet,50+,0
60,40,0,gaming,30-50,0
20,20,40,bet,<30,1
40,10,70,bet,<30,0
30,20,50,bet,<30,0
40,20,60,bet,<30,0
40,20,80,gaming,30-50,0
70,10,70,gaming,<30,1
40,10,80,bet,<30,0
100,20,150,gaming,<30,0
0,10,0,bet,<30,1
40,30,50,gaming,30-50,0
10,20,0,bet,<30,0
20,220,860,bet,<30,0
60,10,120,gaming,<30,0
50,50,90,gaming,50+,0
70,20,150,gaming,30-50,0
60,20,90,gaming,30-50,0
80,NA,150,gaming,<30,0
20,10,40,gaming,30-50,0
70,20,120,bet,<30,0
60,20,140,gaming,<30,0
70,20,160,gaming,<30,0
40,10,370,bet,<30,0
40,20,100,gaming,<30,0
50,0,110,bet,<30,0
60,NA,100,gaming,<30,0
60,10,1500,gaming,<30,1
50,30,120,gaming,30-50,1
70,20,180,gaming,30-50,0
40,NA,100,bet,30-50,0
30,NA,80,bet,30-50,0
60,10,90,gaming,<30,0
80,10,60,gaming,<30,0
50,20,60,bet,30-50,0
30,30,30,gaming,50+,0
30,610,130,gaming,<30,0
80,10,110,gaming,30-50,0
100,10,170,gaming,50+,0
80,20,70,gaming,50+,0
50,10,90,bet,30-50,0
50,20,80,bet,30-50,0
50,0,20,bet,<30,0
40,30,1040,gaming,<30,1
50,20,90,gaming,<30,0
80,30,70,gaming,<30,0
60,30,120,bet,<30,0
70,30,180,gaming,<30,1
60,10,120,gaming,30-50,1
40,10,70,bet,50+,0
60,10,110,bet,<30,0
50,40,1520,gaming,<30,1
50,20,140,bet,<30,0
50,20,80,gaming,<30,0
40,20,70,bet,<30,0
50,20,30,bet,50+,0
50,40,60,bet,30-50,0
20,30,60,gaming,30-50,0
40,30,60,gaming,<30,0
60,30,60,gaming,<30,0
60,10,120,gaming,<30,0
50,10,120,bet,50+,0
50,0,20,bet,50+,0
60,30,110,bet,<30,0
60,0,140,gaming,30-50,0
80,20,110,bet,30-50,1
60,30,60,bet,50+,1
10,20,10,bet,30-50,0
70,20,150,bet,<30,1
40,10,60,bet,<30,1
60,30,140,bet,<30,1
20,30,60,gaming,<30,1
80,10,110,bet,<30,0
40,20,110,bet,<30,0
60,20,110,bet,<30,0
50,10,440,gaming,50+,1
60,20,10,bet,30-50,0
60,0,120,gaming,50+,0
40,20,100,gaming,50+,0
70,20,150,bet,<30,0
70,30,80,gaming,50+,0
80,0,110,bet,30-50,0
70,30,1080,bet,<30,1
70,30,990,bet,<30,1
80,0,70,bet,50+,0
90,20,0,bet,<30,0
20,10,0,gaming,<30,0
50,10,140,gaming,30-50,0
0,20,40,gaming,30-50,1
40,30,50,bet,<30,0
50,0,40,bet,30-50,0
90,10,70,bet,<30,0
50,10,50,gaming,50+,0
70,20,80,bet,30-50,0
20,30,0,bet,30-50,0
70,0,0,bet,50+,0
60,20,110,gaming,50+,1
100,20,90,bet,50+,0
50,20,60,bet,<30,0
50,10,130,bet,<30,0
40,0,150,gaming,<30,0
60,40,0,gaming,30-50,0
60,20,80,bet,30-50,0
80,10,110,gaming,30-50,0
40,20,50,bet,30-50,0
60,20,70,bet,30-50,0
30,20,70,bet,30-50,0
50,10,50,gaming,30-50,0
50,10,80,bet,<30,0
30,20,80,gaming,50+,1
30,0,20,gaming,30-50,0
50,30,60,bet,<30,0
50,20,10,bet,<30,0
50,20,120,bet,30-50,0
30,NA,90,bet,50+,1
40,NA,70,bet,<30,1
70,20,140,bet,30-50,0
40,20,60,gaming,<30,1
20,NA,100,gaming,<30,0
40,10,60,bet,<30,0
60,20,120,gaming,<30,0
30,20,110,bet,<30,1
80,20,170,bet,<30,0
80,0,80,gaming,50+,0
60,10,120,gaming,50+,0
60,0,120,bet,<30,0
70,10,110,bet,<30,0
30,10,100,bet,<30,0
30,30,90,gaming,30-50,0
50,20,170,gaming,50+,1
40,20,100,bet,50+,1
40,30,990,gaming,<30,1
30,20,60,bet,<30,1
80,10,60,gaming,30-50,0
50,20,60,gaming,30-50,0
60,20,60,bet,50+,1
50,700,150,gaming,<30,0
20,10,50,bet,<30,0
40,10,850,bet,30-50,0
30,20,10,gaming,<30,0
50,10,90,gaming,30-50,0
50,190,90,bet,<30,0
50,0,20,gaming,<30,0
50,30,110,bet,<30,0
20,30,60,gaming,<30,1
50,30,350,gaming,<30,0
60,30,120,bet,<30,0
40,30,150,bet,<30,1
40,10,100,bet,50+,0
50,10,80,bet,30-50,1
50,10,100,gaming,<30,1
60,30,170,gaming,<30,1
50,20,140,bet,<30,0
60,20,80,bet,30-50,0
30,20,60,bet,<30,1
30,20,10,gaming,30-50,0
70,40,80,bet,<30,0
80,20,120,bet,<30,0
60,20,80,gaming,30-50,0
20,40,20,gaming,50+,0
40,10,100,gaming,30-50,0
70,10,140,bet,30-50,0
70,0,40,gaming,<30,0
30,30,790,gaming,<30,0
60,0,140,gaming,50+,1
50,20,80,bet,<30,0
70,30,70,gaming,50+,0
70,NA,70,bet,50+,0
60,30,130,bet,<30,0
70,10,90,bet,<30,0
40,1130,120,gaming,<30,0
70,30,100,bet,50+,0
60,10,100,gaming,30-50,0
60,20,130,gaming,30-50,1
30,30,80,gaming,<30,1
50,10,50,gaming,30-50,0
30,20,0,bet,<30,0
60,0,120,gaming,<30,0
50,20,110,bet,50+,0
40,20,120,bet,<30,0
30,30,30,bet,50+,1
80,0,120,bet,50+,1
100,20,1430,bet,50+,1
120,30,140,gaming,50+,0
60,10,50,gaming,<30,0
50,20,0,bet,30-50,0
30,10,0,bet,<30,0
40,10,130,bet,<30,0
40,10,80,bet,<30,1
50,30,60,bet,30-50,0
80,0,70,gaming,<30,0
60,10,40,bet,<30,0
60,0,70,gaming,<30,0
10,30,20,bet,<30,1
20,20,0,gaming,30-50,0
80,0,10,bet,<30,0
10,30,50,bet,<30,1
70,30,60,bet,<30,0
90,10,100,bet,<30,1
30,10,110,gaming,<30,0
40,0,150,gaming,<30,1
50,40,0,bet,30-50,0
50,20,80,bet,<30,0
30,10,60,bet,30-50,0
60,NA,70,gaming,<30,1
50,20,60,bet,<30,0
60,20,100,gaming,30-50,0
40,10,40,gaming,<30,0
60,10,90,gaming,30-50,0
40,20,100,gaming,<30,0
70,0,60,bet,30-50,0
30,30,40,bet,30-50,1
60,10,30,bet,<30,0
30,20,100,gaming,50+,0
50,10,120,bet,50+,0
40,50,70,bet,30-50,0
20,20,100,gaming,30-50,1
30,20,60,gaming,50+,1
60,NA,140,gaming,<30,1
70,10,90,bet,30-50,0
20,20,80,bet,50+,0
40,20,120,bet,<30,0
90,20,180,gaming,30-50,1
40,10,50,gaming,30-50,0
60,10,120,gaming,<30,0
30,10,90,bet,30-50,0
50,10,90,bet,30-50,1
70,10,140,gaming,50+,1
80,30,140,gaming,<30,0
80,10,190,gaming,<30,0
30,20,90,bet,<30,0
30,30,90,bet,<30,0
70,10,100,bet,<30,0
80,10,60,gaming,<30,0
40,20,50,bet,30-50,0
70,20,70,gaming,<30,0
40,40,150,gaming,30-50,0
50,10,80,bet,30-50,0
70,10,140,bet,<30,0
40,20,20,gaming,<30,0
50,10,90,bet,50+,0
60,20,1030,gaming,<30,1
60,NA,30,bet,<30,0
40,30,100,bet,30-50,0
20,30,60,gaming,<30,1
40,30,20,gaming,30-50,0
60,30,120,gaming,50+,0
40,30,150,bet,30-50,1
50,10,110,gaming,50+,1
40,10,60,bet,<30,0
90,0,130,bet,<30,0
70,30,180,gaming,<30,0
50,20,140,bet,<30,0
30,20,50,bet,<30,0
40,20,70,gaming,<30,0
50,10,40,bet,30-50,0
60,40,70,gaming,50+,1
50,30,90,bet,50+,1
70,20,90,gaming,<30,1
50,30,50,bet,<30,0
30,10,90,gaming,30-50,1
30,10,100,bet,30-50,0
30,10,0,gaming,<30,1
70,30,120,bet,30-50,0
70,0,150,bet,<30,0
60,20,90,gaming,50+,0
0,40,0,bet,30-50,1
80,10,80,gaming,<30,0
50,30,1280,bet,30-50,1
30,NA,50,gaming,50+,0
70,30,150,bet,<30,0
20,30,50,gaming,<30,0
20,20,50,gaming,<30,1
40,20,110,bet,30-50,0
50,20,100,bet,50+,0
60,10,70,bet,<30,0
70,20,20,gaming,<30,0
30,10,90,gaming,30-50,1
50,20,110,bet,30-50,0
40,20,120,gaming,<30,0
90,30,100,gaming,<30,0
50,0,90,gaming,30-50,0
40,30,80,bet,<30,1
40,30,70,gaming,30-50,0
30,10,20,gaming,<30,0
50,20,0,bet,30-50,1
50,10,20,bet,50+,0
30,20,120,gaming,50+,1
50,10,90,gaming,50+,0
60,30,70,bet,50+,0
80,0,70,bet,<30,1
30,NA,10,gaming,50+,1
60,0,70,bet,30-50,0
30,30,40,bet,30-50,0
60,20,20,gaming,30-50,0
60,0,0,gaming,30-50,0
40,20,90,bet,30-50,0
30,30,20,bet,<30,0
70,20,80,bet,50+,0
30,10,110,bet,30-50,1
50,0,160,gaming,30-50,1
40,40,0,bet,30-50,0
70,20,90,bet,<30,0
40,10,70,bet,30-50,0
70,20,80,gaming,<30,0
60,20,70,bet,30-50,0
70,20,110,bet,<30,0
50,10,50,bet,30-50,0
60,10,90,bet,30-50,0
80,NA,140,bet,<30,0
60,0,50,gaming,<30,0
60,20,70,gaming,30-50,0
10,20,0,gaming,50+,0
70,20,140,bet,<30,0
40,20,100,gaming,50+,0
60,50,90,gaming,<30,0
30,20,110,bet,50+,0
60,NA,780,bet,<30,1
70,30,140,bet,<30,0
50,10,70,gaming,<30,0
40,20,100,gaming,50+,0
60,20,140,bet,<30,1
30,20,110,bet,30-50,0
20,10,20,gaming,30-50,0
40,20,100,gaming,30-50,0
50,0,1240,gaming,50+,1
50,10,90,gaming,50+,0
20,10,80,bet,<30,0
40,30,100,bet,<30,0
0,20,110,gaming,50+,0
70,20,130,gaming,<30,1
10,30,60,bet,<30,1
80,10,110,gaming,<30,0
20,10,0,bet,<30,0
50,20,50,bet,<30,0
70,20,70,gaming,30-50,0
30,560,130,bet,<30,1
50,10,80,bet,<30,0
30,10,100,gaming,50+,0
80,20,60,gaming,<30,0
60,10,100,bet,<30,0
70,20,100,bet,30-50,0
70,0,30,gaming,<30,0
90,20,150,gaming,50+,0
70,20,100,bet,30-50,0
50,30,30,gaming,50+,0
70,30,140,bet,<30,1
100,20,210,gaming,30-50,1
30,20,90,bet,50+,0
40,10,60,bet,<30,1
30,10,80,bet,30-50,0
60,40,160,bet,<30,1
60,20,150,gaming,<30,0
40,20,60,bet,50+,0
40,NA,70,bet,<30,0
80,10,70,gaming,<30,1
40,40,50,bet,<30,1
20,30,70,gaming,<30,1
80,20,100,gaming,<30,0
40,40,30,gaming,<30,0
60,10,120,gaming,30-50,0
80,0,150,gaming,30-50,0
50,10,20,bet,30-50,0
30,30,90,gaming,50+,0
70,0,150,bet,50+,1
20,20,50,gaming,<30,1
50,30,50,gaming,30-50,0
40,20,40,bet,30-50,0
20,30,100,gaming,50+,1
40,10,60,gaming,30-50,0
50,620,140,gaming,<30,1
70,30,100,gaming,30-50,0
70,10,100,gaming,30-50,0
60,20,130,gaming,<30,0
60,20,100,bet,50+,0
60,10,70,gaming,<30,1
60,20,0,gaming,30-50,0
0,10,60,bet,30-50,0
40,20,100,gaming,50+,1
20,20,110,gaming,<30,0
20,30,20,gaming,30-50,0
50,0,90,gaming,<30,1
60,30,100,gaming,<30,0
80,30,100,gaming,<30,0
30,10,20,gaming,50+,1
60,20,0,bet,<30,0
50,10,20,gaming,<30,0
20,20,100,bet,30-50,0
40,10,80,bet,50+,1
60,30,70,gaming,<30,0
40,0,40,gaming,30-50,0
30,20,0,gaming,<30,1
60,10,60,gaming,<30,0
40,30,50,bet,30-50,0
40,20,0,bet,30-50,0
70,0,0,gaming,<30,0
50,20,100,gaming,50+,1
40,30,30,gaming,<30,0
80,10,80,gaming,30-50,0
30,10,110,bet,50+,0
20,0,130,bet,50+,0
40,40,0,gaming,<30,0
40,20,60,gaming,30-50,0
60,10,90,bet,30-50,0
60,20,80,gaming,<30,0
50,NA,60,bet,<30,1
70,20,110,gaming,<30,0
80,10,90,bet,<30,0
30,20,60,bet,<30,0
50,20,110,bet,<30,0
40,0,30,bet,30-50,0
40,30,50,bet,50+,0
110,10,70,gaming,50+,0
40,20,100,bet,30-50,0
50,20,110,gaming,<30,0
80,40,110,gaming,30-50,0
100,10,180,gaming,<30,0
40,810,60,gaming,30-50,0
50,30,130,gaming,<30,0
80,10,90,bet,<30,0
70,20,130,bet,30-50,0
60,NA,150,bet,<30,0
80,20,170,gaming,30-50,0
30,10,30,gaming,<30,1
70,10,120,gaming,50+,0
70,0,130,bet,50+,0
40,20,80,bet,30-50,0
60,10,120,gaming,<30,1
40,30,100,gaming,30-50,0
50,20,170,gaming,30-50,1
70,20,130,gaming,<30,0
70,30,120,gaming,<30,1
50,10,80,gaming,<30,0
10,10,0,gaming,30-50,0
10,20,10,gaming,30-50,0
40,30,40,gaming,50+,0
50,40,150,bet,<30,0
80,10,110,bet,30-50,0
50,250,110,bet,30-50,0
40,20,30,bet,30-50,0
60,10,100,bet,50+,0
40,20,70,bet,<30,1
50,0,20,bet,<30,0
0,NA,70,bet,50+,0
60,20,90,gaming,30-50,0
10,30,0,gaming,30-50,1
40,360,110,gaming,<30,0
40,30,150,bet,<30,0
80,10,140,gaming,30-50,0
60,10,80,gaming,<30,1
80,0,130,bet,<30,0
10,40,110,gaming,30-50,0
80,20,170,gaming,30-50,1
20,20,40,gaming,<30,0
50,10,80,gaming,50+,0
50,10,390,bet,<30,0
20,40,30,gaming,30-50,1
60,20,100,gaming,30-50,0
50,30,70,bet,30-50,1
60,30,60,gaming,<30,0
100,10,160,bet,50+,1
50,10,120,gaming,<30,1
70,0,330,bet,<30,0
30,NA,90,gaming,<30,1
20,10,100,gaming,30-50,0
80,10,1110,bet,<30,1
30,40,30,bet,50+,0
50,20,50,gaming,<30,1
40,30,120,gaming,<30,0
60,10,80,gaming,30-50,0
50,30,130,gaming,30-50,0
60,30,100,bet,<30,0
70,10,100,gaming,30-50,1
20,20,90,gaming,30-50,0
90,20,140,gaming,<30,1
70,10,80,gaming,<30,0
60,20,10,gaming,<30,0
60,10,110,bet,50+,0
80,20,130,gaming,50+,0
60,20,140,gaming,30-50,0
50,NA,50,gaming,<30,0
60,0,100,bet,30-50,0
